np,omp_threads,mode,grid,iters,repeat,runtime_s
4,10,encrypt,128,1000,1,0.160830
4,10,decrypt,128,1000,1,0.158823
4,10,encrypt,128,2000,1,0.310896
4,10,decrypt,128,2000,1,0.314450
4,10,encrypt,256,500,1,0.090811
4,10,decrypt,256,500,1,0.088357
4,10,encrypt,256,1000,1,0.170671
4,10,decrypt,256,1000,1,0.165008
4,10,encrypt,256,2000,1,0.315343
4,10,decrypt,256,2000,1,0.342908
4,10,encrypt,512,500,1,0.147240
4,10,decrypt,512,500,1,0.153450
4,10,encrypt,512,1000,1,0.260187
4,10,decrypt,512,1000,1,0.263176
4,10,encrypt,512,2000,1,0.488284
4,10,decrypt,512,2000,1,0.462535
4,10,encrypt,1024,500,1,0.321014
4,10,decrypt,1024,500,1,0.351395
4,10,encrypt,1024,1000,1,0.568666
4,10,decrypt,1024,1000,1,0.616557
4,10,encrypt,1024,2000,1,1.265749
4,10,decrypt,1024,2000,1,1.118349
4,12,encrypt,64,500,1,0.098309
4,12,decrypt,64,500,1,0.095565
4,12,encrypt,64,1000,1,0.184822
4,12,decrypt,64,1000,1,0.184675
4,12,encrypt,64,2000,1,0.351317
4,12,decrypt,64,2000,1,0.378182
4,12,encrypt,128,500,1,0.098933
4,12,decrypt,128,500,1,0.098653
4,12,encrypt,128,1000,1,0.190256
4,12,decrypt,128,1000,1,0.186649
4,12,encrypt,128,2000,1,0.381412
4,12,decrypt,128,2000,1,0.362438
4,12,encrypt,256,500,1,0.102288
4,12,decrypt,256,500,1,0.101340
4,12,encrypt,256,1000,1,0.201157
4,12,decrypt,256,1000,1,0.194119
4,12,encrypt,256,2000,1,0.373992
4,12,decrypt,256,2000,1,0.390400
4,12,encrypt,512,500,1,0.154569
4,12,decrypt,512,500,1,0.157124
4,12,encrypt,512,1000,1,0.303469
4,12,decrypt,512,1000,1,0.301678
4,12,encrypt,512,2000,1,0.531631
4,12,decrypt,512,2000,1,0.517306
4,12,encrypt,1024,500,1,0.318740
4,12,decrypt,1024,500,1,0.322402
4,12,encrypt,1024,1000,1,0.615105
4,12,decrypt,1024,1000,1,0.601858
4,12,encrypt,1024,2000,1,1.284958
4,12,decrypt,1024,2000,1,1.152940
6,1,encrypt,64,500,1,0.014465
6,1,decrypt,64,500,1,0.015089
6,1,encrypt,64,1000,1,0.018337
6,1,decrypt,64,1000,1,0.015436
6,1,encrypt,64,2000,1,0.022746
6,1,decrypt,64,2000,1,0.018874
6,1,encrypt,128,500,1,0.023981
6,1,decrypt,128,500,1,0.023015
6,1,encrypt,128,1000,1,0.030845
6,1,decrypt,128,1000,1,0.028087
6,1,encrypt,128,2000,1,0.040253
6,1,decrypt,128,2000,1,0.036553
6,1,encrypt,256,500,1,0.091249
6,1,decrypt,256,500,1,0.075763
6,1,encrypt,256,1000,1,0.104477
6,1,decrypt,256,1000,1,0.106249
6,1,encrypt,256,2000,1,0.168844
6,1,decrypt,256,2000,1,0.148305
6,1,encrypt,512,500,1,0.157598
6,1,decrypt,512,500,1,0.167287
6,1,encrypt,512,1000,1,0.266982
6,1,decrypt,512,1000,1,0.258719
6,1,encrypt,512,2000,1,0.486343
6,1,decrypt,512,2000,1,0.469577
6,1,encrypt,1024,500,1,0.478054
6,1,decrypt,1024,500,1,0.473922
6,1,encrypt,1024,1000,1,0.897604
6,1,decrypt,1024,1000,1,0.898493
6,1,encrypt,1024,2000,1,1.779417
6,1,decrypt,1024,2000,1,1.755019
6,2,encrypt,64,500,1,0.038278
6,2,decrypt,64,500,1,0.037951
6,2,encrypt,64,1000,1,0.061365
6,2,decrypt,64,1000,1,0.060509
6,2,encrypt,64,2000,1,0.109583
6,2,decrypt,64,2000,1,0.106170
6,2,encrypt,128,500,1,0.038310
6,2,decrypt,128,500,1,0.036641
6,2,encrypt,128,1000,1,0.066338
6,2,decrypt,128,1000,1,0.063828
6,2,encrypt,128,2000,1,0.111456
6,2,decrypt,128,2000,1,0.113927
6,2,encrypt,256,500,1,0.083307
6,2,decrypt,256,500,1,0.080968
6,2,encrypt,256,1000,1,0.115159
6,2,decrypt,256,1000,1,0.125706
6,2,encrypt,256,2000,1,0.183797
6,2,decrypt,256,2000,1,0.183924
6,2,encrypt,512,500,1,0.139558
6,2,decrypt,512,500,1,0.129776
6,2,encrypt,512,1000,1,0.213300
6,2,decrypt,512,1000,1,0.215013
6,2,encrypt,512,2000,1,0.370878
6,2,decrypt,512,2000,1,0.373859
6,2,encrypt,1024,500,1,0.327262
6,2,decrypt,1024,500,1,0.316260
6,2,encrypt,1024,1000,1,0.592494
6,2,decrypt,1024,1000,1,0.602263
6,2,encrypt,1024,2000,1,1.178512
6,2,decrypt,1024,2000,1,1.163084
6,4,encrypt,64,500,1,0.057193
6,4,decrypt,64,500,1,0.056272
6,4,encrypt,64,1000,1,0.099497
6,4,decrypt,64,1000,1,0.100145
6,4,encrypt,64,2000,1,0.191183
6,4,decrypt,64,2000,1,0.188772
6,4,encrypt,128,500,1,0.057959
6,4,decrypt,128,500,1,0.056949
6,4,encrypt,128,1000,1,0.111979
6,4,decrypt,128,1000,1,0.100406
6,4,encrypt,128,2000,1,0.192770
6,4,decrypt,128,2000,1,0.200207
6,4,encrypt,256,500,1,0.098710
6,4,decrypt,256,500,1,0.099286
6,4,encrypt,256,1000,1,0.150200
6,4,decrypt,256,1000,1,0.149127
6,4,encrypt,256,2000,1,0.244030
6,4,decrypt,256,2000,1,0.249181
6,4,encrypt,512,500,1,0.142383
6,4,decrypt,512,500,1,0.139598
6,4,encrypt,512,1000,1,0.240618
6,4,decrypt,512,1000,1,0.225567
6,4,encrypt,512,2000,1,0.397740
6,4,decrypt,512,2000,1,0.420194
6,4,encrypt,1024,500,1,0.298874
6,4,decrypt,1024,500,1,0.310642
6,4,encrypt,1024,1000,1,0.593535
6,4,decrypt,1024,1000,1,0.573718
6,4,encrypt,1024,2000,1,1.095074
6,4,decrypt,1024,2000,1,1.181419
6,6,encrypt,64,500,1,0.075717
6,6,decrypt,64,500,1,0.078294
6,6,encrypt,64,1000,1,0.142318
6,6,decrypt,64,1000,1,0.143226
6,6,encrypt,64,2000,1,0.266408
6,6,decrypt,64,2000,1,0.267330
6,6,encrypt,128,500,1,0.077579
6,6,decrypt,128,500,1,0.076689
6,6,encrypt,128,1000,1,0.143692
6,6,decrypt,128,1000,1,0.145111
6,6,encrypt,128,2000,1,0.283145
6,6,decrypt,128,2000,1,0.276640
6,6,encrypt,256,500,1,0.118620
6,6,decrypt,256,500,1,0.119597
6,6,encrypt,256,1000,1,0.201848
6,6,decrypt,256,1000,1,0.188823
6,6,encrypt,256,2000,1,0.315325
6,6,decrypt,256,2000,1,0.311138
6,6,encrypt,512,500,1,0.157484
6,6,decrypt,512,500,1,0.151914
6,6,encrypt,512,1000,1,0.242881
6,6,decrypt,512,1000,1,0.272112
6,6,encrypt,512,2000,1,0.461144
6,6,decrypt,512,2000,1,0.437336
6,6,encrypt,1024,500,1,0.300914
6,6,decrypt,1024,500,1,0.301011
6,6,encrypt,1024,1000,1,0.566710
6,6,decrypt,1024,1000,1,0.604006
6,6,encrypt,1024,2000,1,1.171406
6,6,decrypt,1024,2000,1,1.230019
6,8,encrypt,64,500,1,0.102166
6,8,decrypt,64,500,1,0.127972
6,8,encrypt,64,1000,1,0.186796
6,8,decrypt,64,1000,1,0.183213
6,8,encrypt,64,2000,1,0.365722
6,8,decrypt,64,2000,1,0.348902
6,8,encrypt,128,500,1,0.102278
6,8,decrypt,128,500,1,0.095573
6,8,encrypt,128,1000,1,0.180021
6,8,decrypt,128,1000,1,0.194581
6,8,encrypt,128,2000,1,0.350289
6,8,decrypt,128,2000,1,0.359591
6,8,encrypt,256,500,1,0.140953
6,8,decrypt,256,500,1,0.142967
6,8,encrypt,256,1000,1,0.241429
6,8,decrypt,256,1000,1,0.230345
6,8,encrypt,256,2000,1,0.393373
6,8,decrypt,256,2000,1,0.421977
6,8,encrypt,512,500,1,0.169008
6,8,decrypt,512,500,1,0.184769
6,8,encrypt,512,1000,1,0.270795
6,8,decrypt,512,1000,1,0.298803
6,8,encrypt,512,2000,1,0.516086
6,8,decrypt,512,2000,1,0.525254
6,8,encrypt,1024,500,1,0.318241
6,8,decrypt,1024,500,1,0.308714
6,8,encrypt,1024,1000,1,0.607205
6,8,decrypt,1024,1000,1,0.598794
6,8,encrypt,1024,2000,1,1.131081
6,8,decrypt,1024,2000,1,1.212807
6,10,encrypt,64,500,1,0.124433
6,10,decrypt,64,500,1,0.121245
6,10,encrypt,64,1000,1,0.243850
6,10,decrypt,64,1000,1,0.228505
6,10,encrypt,64,2000,1,0.423087
6,10,decrypt,64,2000,1,0.424097
6,10,encrypt,128,500,1,0.125525
6,10,decrypt,128,500,1,0.117077
6,10,encrypt,128,1000,1,0.220815
6,10,decrypt,128,1000,1,0.220659
6,10,encrypt,128,2000,1,0.421975
6,10,decrypt,128,2000,1,0.506781
6,10,encrypt,256,500,1,0.170265
6,10,decrypt,256,500,1,0.178998
6,10,encrypt,256,1000,1,0.290541
6,10,decrypt,256,1000,1,0.264540
6,10,encrypt,256,2000,1,0.495075
6,10,decrypt,256,2000,1,0.516753
6,10,encrypt,512,500,1,0.178489
6,10,decrypt,512,500,1,0.182171
6,10,encrypt,512,1000,1,0.315831
6,10,decrypt,512,1000,1,0.314207
6,10,encrypt,512,2000,1,0.558430
6,10,decrypt,512,2000,1,0.623761
6,10,encrypt,1024,500,1,0.335387
6,10,decrypt,1024,500,1,0.330962
6,10,encrypt,1024,1000,1,0.668358
6,10,decrypt,1024,1000,1,0.647125
6,10,encrypt,1024,2000,1,1.239411
6,10,decrypt,1024,2000,1,1.249355
6,12,encrypt,64,500,1,0.145935
6,12,decrypt,64,500,1,0.140882
6,12,encrypt,64,1000,1,0.296539
6,12,decrypt,64,1000,1,0.293612
6,12,encrypt,64,2000,1,0.553474
6,12,decrypt,64,2000,1,0.539745
6,12,encrypt,128,500,1,0.143261
6,12,decrypt,128,500,1,0.135761
6,12,encrypt,128,1000,1,0.266336
6,12,decrypt,128,1000,1,0.276733
6,12,encrypt,128,2000,1,0.567011
6,12,decrypt,128,2000,1,0.554039
6,12,encrypt,256,500,1,0.184734
6,12,decrypt,256,500,1,0.199570
6,12,encrypt,256,1000,1,0.340186
6,12,decrypt,256,1000,1,0.291398
6,12,encrypt,256,2000,1,0.600172
6,12,decrypt,256,2000,1,0.595283
6,12,encrypt,512,500,1,0.211718
6,12,decrypt,512,500,1,0.206186
6,12,encrypt,512,1000,1,0.379273
6,12,decrypt,512,1000,1,0.360721
6,12,encrypt,512,2000,1,0.665239
6,12,decrypt,512,2000,1,0.645020
6,12,encrypt,1024,500,1,0.336648
6,12,decrypt,1024,500,1,0.343481
6,12,encrypt,1024,1000,1,0.655984
6,12,decrypt,1024,1000,1,0.691957
6,12,encrypt,1024,2000,1,1.266579
6,12,decrypt,1024,2000,1,1.297065
8,1,encrypt,64,500,1,0.013763
8,1,decrypt,64,500,1,0.011790
8,1,encrypt,64,1000,1,0.015453
8,1,decrypt,64,1000,1,0.049805
8,1,encrypt,64,2000,1,0.019374
8,1,decrypt,64,2000,1,0.017556
8,1,encrypt,128,500,1,0.017812
8,1,decrypt,128,500,1,0.017272
8,1,encrypt,128,1000,1,0.023972
8,1,decrypt,128,1000,1,0.020364
8,1,encrypt,128,2000,1,0.035344
8,1,decrypt,128,2000,1,0.031373
8,1,encrypt,256,500,1,0.092587
8,1,decrypt,256,500,1,0.095401
8,1,encrypt,256,1000,1,0.109457
8,1,decrypt,256,1000,1,0.110356
8,1,encrypt,256,2000,1,0.150873
8,1,decrypt,256,2000,1,0.141972
8,1,encrypt,512,500,1,0.143687
8,1,decrypt,512,500,1,0.145709
8,1,encrypt,512,1000,1,0.215828
8,1,decrypt,512,1000,1,0.211462
8,1,encrypt,512,2000,1,0.366602
8,1,decrypt,512,2000,1,0.363960
8,1,encrypt,1024,500,1,0.381626
8,1,decrypt,1024,500,1,0.379685
8,1,encrypt,1024,1000,1,0.722137
8,1,decrypt,1024,1000,1,0.712172
8,1,encrypt,1024,2000,1,1.347913
8,1,decrypt,1024,2000,1,1.357889
8,2,encrypt,64,500,1,0.042092
8,2,decrypt,64,500,1,0.040954
8,2,encrypt,64,1000,1,0.073160
8,2,decrypt,64,1000,1,0.070784
8,2,encrypt,64,2000,1,0.133725
8,2,decrypt,64,2000,1,0.134302
8,2,encrypt,128,500,1,0.042439
8,2,decrypt,128,500,1,0.042038
8,2,encrypt,128,1000,1,0.074811
8,2,decrypt,128,1000,1,0.071641
8,2,encrypt,128,2000,1,0.135036
8,2,decrypt,128,2000,1,0.145353
8,2,encrypt,256,500,1,0.103269
8,2,decrypt,256,500,1,0.115042
8,2,encrypt,256,1000,1,0.152033
8,2,decrypt,256,1000,1,0.143757
8,2,encrypt,256,2000,1,0.162605
8,2,decrypt,256,2000,1,0.216986
8,2,encrypt,512,500,1,0.149167
8,2,decrypt,512,500,1,0.143632
8,2,encrypt,512,1000,1,0.181679
8,2,decrypt,512,1000,1,0.219657
8,2,encrypt,512,2000,1,0.395071
8,2,decrypt,512,2000,1,0.430429
8,2,encrypt,1024,500,1,0.331515
8,2,decrypt,1024,500,1,0.329403
8,2,encrypt,1024,1000,1,0.580884
8,2,decrypt,1024,1000,1,0.569253
8,2,encrypt,1024,2000,1,1.115338
8,2,decrypt,1024,2000,1,1.157618
8,4,encrypt,64,500,1,0.074637
8,4,decrypt,64,500,1,0.073707
8,4,encrypt,64,1000,1,0.126998
8,4,decrypt,64,1000,1,0.129288
8,4,encrypt,64,2000,1,0.235677
8,4,decrypt,64,2000,1,0.243433
8,4,encrypt,128,500,1,0.077258
8,4,decrypt,128,500,1,0.074280
8,4,encrypt,128,1000,1,0.130099
8,4,decrypt,128,1000,1,0.140818
8,4,encrypt,128,2000,1,0.242685
8,4,decrypt,128,2000,1,0.253037
8,4,encrypt,256,500,1,0.148733
8,4,decrypt,256,500,1,0.142456
8,4,encrypt,256,1000,1,0.200833
8,4,decrypt,256,1000,1,0.197628
8,4,encrypt,256,2000,1,0.337514
8,4,decrypt,256,2000,1,0.314051
8,4,encrypt,512,500,1,0.167807
8,4,decrypt,512,500,1,0.161532
8,4,encrypt,512,1000,1,0.246340
8,4,decrypt,512,1000,1,0.245352
8,4,encrypt,512,2000,1,0.433471
8,4,decrypt,512,2000,1,0.424999
8,4,encrypt,1024,500,1,0.334939
8,4,decrypt,1024,500,1,0.327161
8,4,encrypt,1024,1000,1,0.629463
8,4,decrypt,1024,1000,1,0.691080
8,4,encrypt,1024,2000,1,1.133749
8,4,decrypt,1024,2000,1,1.195214
8,6,encrypt,64,500,1,0.100218
8,6,decrypt,64,500,1,0.098198
8,6,encrypt,64,1000,1,0.183148
8,6,decrypt,64,1000,1,0.183664
8,6,encrypt,64,2000,1,0.374298
8,6,decrypt,64,2000,1,0.349350
8,6,encrypt,128,500,1,0.106215
8,6,decrypt,128,500,1,0.100360
8,6,encrypt,128,1000,1,0.187435
8,6,decrypt,128,1000,1,0.199978
8,6,encrypt,128,2000,1,0.375980
8,6,decrypt,128,2000,1,0.366108
8,6,encrypt,256,500,1,0.163314
8,6,decrypt,256,500,1,0.162132
8,6,encrypt,256,1000,1,0.268753
8,6,decrypt,256,1000,1,0.245767
8,6,encrypt,256,2000,1,0.402988
8,6,decrypt,256,2000,1,0.415404
8,6,encrypt,512,500,1,0.195887
8,6,decrypt,512,500,1,0.189907
8,6,encrypt,512,1000,1,0.286594
8,6,decrypt,512,1000,1,0.285914
8,6,encrypt,512,2000,1,0.481493
8,6,decrypt,512,2000,1,0.502433
8,6,encrypt,1024,500,1,0.359116
8,6,decrypt,1024,500,1,0.345008
8,6,encrypt,1024,1000,1,0.595830
8,6,decrypt,1024,1000,1,0.600546
8,6,encrypt,1024,2000,1,1.239373
8,6,decrypt,1024,2000,1,1.188572
8,8,encrypt,64,500,1,0.137948
8,8,decrypt,64,500,1,0.125039
8,8,encrypt,64,1000,1,0.252036
8,8,decrypt,64,1000,1,0.249774
8,8,encrypt,64,2000,1,0.480951
8,8,decrypt,64,2000,1,0.482570
8,8,encrypt,128,500,1,0.135368
8,8,decrypt,128,500,1,0.130750
8,8,encrypt,128,1000,1,0.243780
8,8,decrypt,128,1000,1,0.276999
8,8,encrypt,128,2000,1,0.526521
8,8,decrypt,128,2000,1,0.489403
8,8,encrypt,256,500,1,0.176678
8,8,decrypt,256,500,1,0.187076
8,8,encrypt,256,1000,1,0.289522
8,8,decrypt,256,1000,1,0.292317
8,8,encrypt,256,2000,1,0.552897
8,8,decrypt,256,2000,1,0.529435
8,8,encrypt,512,500,1,0.201474
8,8,decrypt,512,500,1,0.197586
8,8,encrypt,512,1000,1,0.354932
8,8,decrypt,512,1000,1,0.332555
8,8,encrypt,512,2000,1,0.605436
8,8,decrypt,512,2000,1,0.593304
8,8,encrypt,1024,500,1,0.359853
8,8,decrypt,1024,500,1,0.385356
8,8,encrypt,1024,1000,1,0.653494
8,8,decrypt,1024,1000,1,0.775845
8,8,encrypt,1024,2000,1,1.349758
8,8,decrypt,1024,2000,1,1.344790
8,10,encrypt,64,500,1,0.171093
8,10,decrypt,64,500,1,0.157239
8,10,encrypt,64,1000,1,0.296217
8,10,decrypt,64,1000,1,0.285434
8,10,encrypt,64,2000,1,0.525009
8,10,decrypt,64,2000,1,0.662660
8,10,encrypt,128,500,1,0.156309
8,10,decrypt,128,500,1,0.165868
8,10,encrypt,128,1000,1,0.294635
8,10,decrypt,128,1000,1,0.330433
8,10,encrypt,128,2000,1,0.574312
8,10,decrypt,128,2000,1,0.630032
8,10,encrypt,256,500,1,0.211036
8,10,decrypt,256,500,1,0.239814
8,10,encrypt,256,1000,1,0.347000
8,10,decrypt,256,1000,1,0.336797
8,10,encrypt,256,2000,1,0.624612
8,10,decrypt,256,2000,1,0.694896
8,10,encrypt,512,500,1,0.228927
8,10,decrypt,512,500,1,0.233820
8,10,encrypt,512,1000,1,0.396540
8,10,decrypt,512,1000,1,0.445364
8,10,encrypt,512,2000,1,0.779304
8,10,decrypt,512,2000,1,0.713871
8,10,encrypt,1024,500,1,0.370664
8,10,decrypt,1024,500,1,0.383542
8,10,encrypt,1024,1000,1,0.712473
8,10,decrypt,1024,1000,1,0.725660
8,10,encrypt,1024,2000,1,1.366972
8,10,decrypt,1024,2000,1,1.376537
8,12,encrypt,64,500,1,0.194062
8,12,decrypt,64,500,1,0.198564
8,12,encrypt,64,1000,1,0.398235
8,12,decrypt,64,1000,1,0.352657
8,12,encrypt,64,2000,1,0.655711
8,12,decrypt,64,2000,1,0.741135
8,12,encrypt,128,500,1,0.205239
8,12,decrypt,128,500,1,0.200264
8,12,encrypt,128,1000,1,0.343871
8,12,decrypt,128,1000,1,0.381712
8,12,encrypt,128,2000,1,0.724255
8,12,decrypt,128,2000,1,0.710814
8,12,encrypt,256,500,1,0.245223
8,12,decrypt,256,500,1,0.259815
8,12,encrypt,256,1000,1,0.431534
8,12,decrypt,256,1000,1,0.455537
8,12,encrypt,256,2000,1,0.755798
8,12,decrypt,256,2000,1,0.813343
8,12,encrypt,512,500,1,0.266807
8,12,decrypt,512,500,1,0.266768
8,12,encrypt,512,1000,1,0.455992
8,12,decrypt,512,1000,1,0.479027
8,12,encrypt,512,2000,1,0.891661
8,12,decrypt,512,2000,1,0.908859
8,12,encrypt,1024,500,1,0.402930
8,12,decrypt,1024,500,1,0.475307
8,12,encrypt,1024,1000,1,0.738875
8,12,decrypt,1024,1000,1,0.762033
8,12,encrypt,1024,2000,1,1.428788
8,12,decrypt,1024,2000,1,1.459740
10,1,encrypt,64,500,1,0.021874
10,1,decrypt,64,500,1,0.019977
10,1,encrypt,64,1000,1,0.031263
10,1,decrypt,64,1000,1,0.023156
10,1,encrypt,64,2000,1,0.034719
10,1,decrypt,64,2000,1,0.017144
10,1,encrypt,128,500,1,0.023540
10,1,decrypt,128,500,1,0.019440
10,1,encrypt,128,1000,1,0.028358
10,1,decrypt,128,1000,1,0.023176
10,1,encrypt,128,2000,1,0.035539
10,1,decrypt,128,2000,1,0.032847
10,1,encrypt,256,500,1,0.091766
10,1,decrypt,256,500,1,0.092548
10,1,encrypt,256,1000,1,0.106139
10,1,decrypt,256,1000,1,0.105471
10,1,encrypt,256,2000,1,0.147252
10,1,decrypt,256,2000,1,0.142280
10,1,encrypt,512,500,1,0.141846
10,1,decrypt,512,500,1,0.147086
10,1,encrypt,512,1000,1,0.210186
10,1,decrypt,512,1000,1,0.200382
10,1,encrypt,512,2000,1,0.322675
10,1,decrypt,512,2000,1,0.335093
10,1,encrypt,1024,500,1,0.367142
10,1,decrypt,1024,500,1,0.328897
10,1,encrypt,1024,1000,1,0.597800
10,1,decrypt,1024,1000,1,0.614847
10,1,encrypt,1024,2000,1,1.154288
10,1,decrypt,1024,2000,1,1.093898
10,2,encrypt,64,500,1,0.057920
10,2,decrypt,64,500,1,0.077450
10,2,encrypt,64,1000,1,0.094499
10,2,decrypt,64,1000,1,0.094620
10,2,encrypt,64,2000,1,0.177881
10,2,decrypt,64,2000,1,0.176373
10,2,encrypt,128,500,1,0.057264
10,2,decrypt,128,500,1,0.066055
10,2,encrypt,128,1000,1,0.095150
10,2,decrypt,128,1000,1,0.112589
10,2,encrypt,128,2000,1,0.172418
10,2,decrypt,128,2000,1,0.179914
10,2,encrypt,256,500,1,0.123605
10,2,decrypt,256,500,1,0.127547
10,2,encrypt,256,1000,1,0.163474
10,2,decrypt,256,1000,1,0.162742
10,2,encrypt,256,2000,1,0.236133
10,2,decrypt,256,2000,1,0.241879
10,2,encrypt,512,500,1,0.155347
10,2,decrypt,512,500,1,0.157632
10,2,encrypt,512,1000,1,0.257046
10,2,decrypt,512,1000,1,0.232956
10,2,encrypt,512,2000,1,0.405890
10,2,decrypt,512,2000,1,0.434784
10,2,encrypt,1024,500,1,0.334670
10,2,decrypt,1024,500,1,0.377919
10,2,encrypt,1024,1000,1,0.746448
10,2,decrypt,1024,1000,1,0.648579
10,2,encrypt,1024,2000,1,1.219336
10,2,decrypt,1024,2000,1,1.174627
10,4,encrypt,64,500,1,0.098194
10,4,decrypt,64,500,1,0.102189
10,4,encrypt,64,1000,1,0.165548
10,4,decrypt,64,1000,1,0.168828
10,4,encrypt,64,2000,1,0.307888
10,4,decrypt,64,2000,1,0.303251
10,4,encrypt,128,500,1,0.100566
10,4,decrypt,128,500,1,0.106168
10,4,encrypt,128,1000,1,0.166757
10,4,decrypt,128,1000,1,0.157835
10,4,encrypt,128,2000,1,0.307448
10,4,decrypt,128,2000,1,0.298936
10,4,encrypt,256,500,1,0.152541
10,4,decrypt,256,500,1,0.145149
10,4,encrypt,256,1000,1,0.207858
10,4,decrypt,256,1000,1,0.237038
10,4,encrypt,256,2000,1,0.386645
10,4,decrypt,256,2000,1,0.370567
10,4,encrypt,512,500,1,0.175561
10,4,decrypt,512,500,1,0.172155
10,4,encrypt,512,1000,1,0.274037
10,4,decrypt,512,1000,1,0.270648
10,4,encrypt,512,2000,1,0.496353
10,4,decrypt,512,2000,1,0.488202
10,4,encrypt,1024,500,1,0.381263
10,4,decrypt,1024,500,1,0.349029
10,4,encrypt,1024,1000,1,0.689385
10,4,decrypt,1024,1000,1,0.633591
10,4,encrypt,1024,2000,1,1.305219
10,4,decrypt,1024,2000,1,1.305420
10,6,encrypt,64,500,1,0.141399
10,6,decrypt,64,500,1,0.134597
10,6,encrypt,64,1000,1,0.256006
10,6,decrypt,64,1000,1,0.260432
10,6,encrypt,64,2000,1,0.500984
10,6,decrypt,64,2000,1,0.470048
10,6,encrypt,128,500,1,0.144319
10,6,decrypt,128,500,1,0.142935
10,6,encrypt,128,1000,1,0.253828
10,6,decrypt,128,1000,1,0.262951
10,6,encrypt,128,2000,1,0.464023
10,6,decrypt,128,2000,1,0.444886
10,6,encrypt,256,500,1,0.192157
10,6,decrypt,256,500,1,0.178597
10,6,encrypt,256,1000,1,0.301791
10,6,decrypt,256,1000,1,0.291885
10,6,encrypt,256,2000,1,0.613891
10,6,decrypt,256,2000,1,0.479459
10,6,encrypt,512,500,1,0.218611
10,6,decrypt,512,500,1,0.229941
10,6,encrypt,512,1000,1,0.339217
10,6,decrypt,512,1000,1,0.394082
10,6,encrypt,512,2000,1,0.569147
10,6,decrypt,512,2000,1,0.569448
10,6,encrypt,1024,500,1,0.369331
10,6,decrypt,1024,500,1,0.457074
10,6,encrypt,1024,1000,1,0.745555
10,6,decrypt,1024,1000,1,0.712115
10,6,encrypt,1024,2000,1,1.218925
10,6,decrypt,1024,2000,1,1.394159
10,8,encrypt,64,500,1,0.174062
10,8,decrypt,64,500,1,0.158663
10,8,encrypt,64,1000,1,0.313049
10,8,decrypt,64,1000,1,0.298191
10,8,encrypt,64,2000,1,0.589062
10,8,decrypt,64,2000,1,0.658763
10,8,encrypt,128,500,1,0.174456
10,8,decrypt,128,500,1,0.168598
10,8,encrypt,128,1000,1,0.348090
10,8,decrypt,128,1000,1,0.335610
10,8,encrypt,128,2000,1,0.618107
10,8,decrypt,128,2000,1,0.660401
10,8,encrypt,256,500,1,0.235550
10,8,decrypt,256,500,1,0.231018
10,8,encrypt,256,1000,1,0.389960
10,8,decrypt,256,1000,1,0.380935
10,8,encrypt,256,2000,1,0.715026
10,8,decrypt,256,2000,1,0.669851
10,8,encrypt,512,500,1,0.252231
10,8,decrypt,512,500,1,0.255513
10,8,encrypt,512,1000,1,0.439690
10,8,decrypt,512,1000,1,0.418761
10,8,encrypt,512,2000,1,0.774221
10,8,decrypt,512,2000,1,0.744086
10,8,encrypt,1024,500,1,0.426529
10,8,decrypt,1024,500,1,0.394889
10,8,encrypt,1024,1000,1,0.797016
10,8,decrypt,1024,1000,1,0.717613
10,8,encrypt,1024,2000,1,1.359896
10,8,decrypt,1024,2000,1,1.382844
10,10,encrypt,64,500,1,0.210162
10,10,decrypt,64,500,1,0.230605
10,10,encrypt,64,1000,1,0.438743
10,10,decrypt,64,1000,1,0.460748
10,10,encrypt,64,2000,1,0.744464
10,10,decrypt,64,2000,1,1.047983
10,10,encrypt,128,500,1,0.194736
10,10,decrypt,128,500,1,0.195943
10,10,encrypt,128,1000,1,0.414193
10,10,decrypt,128,1000,1,0.383537
10,10,encrypt,128,2000,1,0.740486
10,10,decrypt,128,2000,1,0.887754
10,10,encrypt,256,500,1,0.336757
10,10,decrypt,256,500,1,0.294239
10,10,encrypt,256,1000,1,0.425366
10,10,decrypt,256,1000,1,0.413864
10,10,encrypt,256,2000,1,0.877392
10,10,decrypt,256,2000,1,0.869142
10,10,encrypt,512,500,1,0.276071
10,10,decrypt,512,500,1,0.326313
10,10,encrypt,512,1000,1,0.517452
10,10,decrypt,512,1000,1,0.515722
10,10,encrypt,512,2000,1,0.935706
10,10,decrypt,512,2000,1,0.953003
10,10,encrypt,1024,500,1,0.456621
10,10,decrypt,1024,500,1,0.421574
10,10,encrypt,1024,1000,1,0.775097
10,10,decrypt,1024,1000,1,0.780946
10,10,encrypt,1024,2000,1,1.495659
10,10,decrypt,1024,2000,1,1.485567
10,12,encrypt,64,500,1,0.242261
10,12,decrypt,64,500,1,0.249856
10,12,encrypt,64,1000,1,0.535340
10,12,decrypt,64,1000,1,0.496756
10,12,encrypt,64,2000,1,0.932462
10,12,decrypt,64,2000,1,0.883472
10,12,encrypt,128,500,1,0.276160
10,12,decrypt,128,500,1,0.259260
10,12,encrypt,128,1000,1,0.514917
10,12,decrypt,128,1000,1,0.513933
10,12,encrypt,128,2000,1,0.986483
10,12,decrypt,128,2000,1,0.910577
10,12,encrypt,256,500,1,0.318432
10,12,decrypt,256,500,1,0.294541
10,12,encrypt,256,1000,1,0.498931
10,12,decrypt,256,1000,1,0.574376
10,12,encrypt,256,2000,1,1.045386
